movie_ID,IMDB_ID,title,vote_average,vote_count,status,Release Date,Budget,Revenue,Popularity,Runtime,Language,Genres,Production Companies,Director,Top Cast,Keywords
388,tt0454848,Inside Man,7.395,5921,Released,2006-03-17,45000000,186003591,7.8341,129,en,"Crime, Drama, Thriller","40 Acres and a Mule Filmworks, Imagine Entertainment, Universal Pictures",Spike Lee,"Denzel Washington, Clive Owen, Jodie Foster","new york city, nazi, court case, kidnapping, hostage, bank, bank manager, ultimatum, heist, anti-semitism, police detective, bank robbery, hostage situation, financial transactions, bank vault, dark past, manhattan, new york city, secret past, crooked banker, secret, public figure"
570670,tt1051906,The Invisible Man,7.109,5825,Released,2020-02-26,7000000,144492724,7.5402,124,en,"Thriller, Science Fiction, Horror","Blumhouse Productions, Goalpost Pictures, Nervous Tick Productions, Universal Pictures",Leigh Whannell,"Elisabeth Moss, Aldis Hodge, Storm Reid","based on novel or book, pregnancy, architect, fake suicide, stalker, murder, domestic abuse, scientist, police detective, death, invisible person, mental hospital, angry, woman in peril, invisible man, frightened"
762,tt0071853,Monty Python and the Holy Grail,7.802,5941,Released,1975-03-14,400000,5028948,5.353,91,en,"Adventure, Comedy, Fantasy","Python (Monty) Pictures Limited, Michael White Productions, National Film Trustee Company",Terry Gilliam,"Graham Chapman, John Cleese, Eric Idle","holy grail, swordplay, england, monk, wedding reception, scotland yard, midnight movie, animal attack, camelot, round table, chapter, satire, parody, breaking the fourth wall, knight, king arthur, knights of the round table, frantic, candid, 10th century, anarchic comedy, mischievous, playful, absurd, joyful"
1573,tt0099423,Die Hard 2,6.958,5954,Released,1990-07-03,70000000,240031094,7.3116,124,en,"Action, Thriller","Gordon Company, Silver Pictures, 20th Century Fox",Renny Harlin,"Bruce Willis, Bonnie Bedelia, William Sadler","helicopter, airport, based on novel or book, ambush, cop, sequel, snow, shootout, terrorism, explosion, church, commando, news reporter, air traffic control, virginia, terrorist plot, christmas, snowmobile, action hero, plane crash, christmas eve, tense, airplanes, airport police, rogue military, washington dulles international airport, xmas eve"
50546,tt1564367,Just Go with It,6.701,5805,Released,2011-02-10,80000000,214945591,9.4547,117,en,"Comedy, Romance","Columbia Pictures, Happy Madison Productions",Dennis Dugan,"Adam Sandler, Jennifer Aniston, Brooklyn Decker","friendship, hawaii, assistant, plastic surgery, romcom, waterfall, falling in love, older man younger woman relationship, young woman, family vacation, single mother, plastic surgeon, divorced, schoolteacher, rich man, favor, elaborate ruse, pretending to be wife, pretend marriage, pretend family, sorority sister"
260514,tt3606752,Cars 3,6.852,5980,Released,2017-06-15,175000000,383925276,11.5241,102,en,"Family, Animation, Adventure, Comedy",Pixar,Brian Fee,"Owen Wilson, Cristela Alonzo, Chris Cooper","sports, trainer, villain, sequel, anthropomorphism, travel, racing, high tech, aftercreditsstinger"
396422,tt5140878,Annabelle: Creation,6.593,5664,Released,2017-08-03,15000000,306592201,6.3421,110,en,Horror,"Atomic Monster, New Line Cinema, The Safran Company, RatPac Entertainment",David F. Sandberg,"Stephanie Sigman, Talitha Eliana Bateman, Lulu Wilson","prequel, evil doll, demon, spin off, demonic possession, ghost, aftercreditsstinger, duringcreditsstinger, the conjuring universe"
9340,tt0089218,The Goonies,7.513,5818,Released,1985-06-07,19000000,61389680,8.5125,114,en,"Adventure, Comedy, Family","Amblin Entertainment, Warner Bros. Pictures",Richard Donner,"Sean Astin, Josh Brolin, Jeff Cohen","gang of thieves, treasure map, oregon, usa, gunfight, childhood friends, booby trap, water slide, foreclosure, walking the plank, lost treasure, social outcast, pirate ship, henchmen"
527641,tt6472976,Five Feet Apart,8.238,5698,Released,2019-03-14,7000000,92600000,9.3621,116,en,"Romance, Drama","Wayfarer Entertainment, CBS Films",Justin Baldoni,"Haley Lu Richardson, Cole Sprouse, Moisés Arias","forbidden love, terminal illness, hospital, best friend, falling in love, cystic fibrosis, star crossed lovers, first date, true love, teenager, dramatic, sentimental, romantic, melodramatic"
426,tt0052357,Vertigo,8.16,5875,Released,1958-05-28,2479000,7808900,5.7161,128,en,"Mystery, Romance, Thriller","Paramount Pictures, Alfred J. Hitchcock Productions",Alfred Hitchcock,"James Stewart, Kim Novak, Barbara Bel Geddes","plan, love of one's life, sense of guilt, san francisco, california, suicide attempt, obsession, bachelor, detective, necklace, vertigo, museum, painting, insurance fraud, film noir, golden gate bridge, psychological thriller, rescue from drowning, neo-noir, fear of heights, color film noir, awestruck"
861,tt0100802,Total Recall,7.307,5928,Released,1990-06-01,65000000,261317921,7.1393,113,en,"Action, Adventure, Science Fiction","Carolco Pictures, Ronald Shusett/Gary Goldman Productions",Paul Verhoeven,"Arnold Schwarzenegger, Rachel Ticotin, Sharon Stone","double life, planet mars, based on novel or book, oxygen, resistance, telepathy, falsely accused, dystopia, villainess, mutant, hologram, space travel, space colony, utopia, fake identity, secret agent, futuristic, cyberpunk, fictional war, false memory, robot cop, implanted memory, action hero, virtual world, 2080s, mars, metro cdmx"
524,tt0112641,Casino,7.997,6004,Released,1995-11-22,50000000,116112375,9.2988,179,en,"Crime, Drama","Universal Pictures, Syalis DA, Légende Films, Cappa/De Fina Productions",Martin Scorsese,"Robert De Niro, Sharon Stone, Joe Pesci","drug abuse, casino, based on novel or book, poker, italian american, gambling, 1970s, fbi, pimp, greed, cocaine, overdose, marriage, car bomb, rise and fall, money, murder, organized crime, mafia, jewish american, las vegas, desert, cynical, safe deposit box, aggressive, 1980s, dreary, dramatic, suspenseful, audacious, brutal violence, fbi surveillance"
17431,tt1182345,Moon,7.563,5803,Released,2009-06-12,5000000,9760104,4.236,97,en,"Science Fiction, Drama","Lunar Industries, Liberty Films, Xingu Films, Limelight Fund, Independent",Duncan Jones,"Sam Rockwell, Kevin Spacey, Dominique McElligott","future, moon, artificial intelligence (a.i.), isolation, clone, dystopia, space, cloning, moon base, psychological thriller, human cloning, lunar mission, corporate conspiracy, existential crisis"
3170,tt0034492,Bambi,7.0,5732,Released,1942-08-14,858000,267447150,8.42,70,en,"Animation, Drama, Family",Walt Disney Productions,David Hand,"Donnie Dunagan, Peter Behn, Stan Alexander","loss of loved one, cartoon, forest, coming of age, best friend, cartoon rabbit, forest fire, fawn, cartoon deer"
507086,tt8041270,Jurassic World Dominion,6.668,6310,Released,2022-06-01,165000000,1001978080,19.1831,147,en,"Adventure, Action, Science Fiction","Amblin Entertainment, Universal Pictures",Colin Trevorrow,"Chris Pratt, Bryce Dallas Howard, Laura Dern","paleontology, giant monster, sequel, survival, dinosaur, scientist, child kidnapping, jurassic, animal sanctuary, science goes awry"
49529,tt0401729,John Carter,6.33,5702,Released,2012-03-07,250000000,284100000,5.9718,132,en,"Action, Adventure, Science Fiction",Walt Disney Pictures,Andrew Stanton,"Taylor Kitsch, Lynn Collins, Samantha Morton","princess, medallion, planet mars, based on novel or book, escape, space travel, alien, martian, steampunk, alien race, superhuman strength, martian civilization, sword and planet, 19th century, 異星爭霸戰：尊卡特傳奇"
72559,tt1583421,G.I. Joe: Retaliation,5.63,5531,Released,2013-03-27,130000000,371900000,6.7445,110,en,"Action, Science Fiction, Adventure, Thriller","Paramount Pictures, Hasbro, di Bonaventura Pictures, Saints LA, Metro-Goldwyn-Mayer, Skydance Media",Jon M. Chu,"Dwayne Johnson, Bruce Willis, Jonathan Pryce","rescue, assassin, technology, missile, warhead, president, conspiracy, explosion, battle, surveillance, cobra"
856,tt0096438,Who Framed Roger Rabbit,7.527,5819,Released,1988-06-22,70000000,329800000,6.4177,103,en,"Fantasy, Animation, Comedy, Crime","Amblin Entertainment, Silver Screen Partners III, Touchstone Pictures",Robert Zemeckis,"Bob Hoskins, Christopher Lloyd, Joanna Cassidy","lovesickness, based on novel or book, falsely accused, movie business, innocence, suspicion of murder, cartoon, villain, mental breakdown, melancholy, whodunit, los angeles, california, private detective, movie star, cartoon rabbit, neo-noir, 1940s, live action and animation, dreary, cheerful"
545611,tt6710474,Everything Everywhere All at Once,7.76,6953,Released,2022-03-24,25000000,139200000,13.3962,140,en,"Action, Adventure, Science Fiction","IAC Films, AGBO, Ley Line Entertainment, Year of the Rat",Daniel Scheinert,"Michelle Yeoh, Stephanie Hsu, Ke Huy Quan","mother, martial arts, kung fu, philosophy, generations conflict, chinese woman, surrealism, laundromat, chinese, east asian lead, divorce, family, lgbt, hot dog, asian woman, chinese immigrant, imaginative, mother daughter relationship, action comedy, asian american, intergenerational trauma, internal revenue service, interdimensional travel, absurd, 瞬息全宇宙"
855,tt0265086,Black Hawk Down,7.386,5883,Released,2001-12-28,92000000,172989651,9.1696,145,en,"Action, War, History","Jerry Bruckheimer Films, Revolution Studios, Scott Free Productions",Ridley Scott,"Josh Hartnett, Eric Bana, Ewan McGregor","based on novel or book, ambush, chaos, militia, prisoner of war, wound, somalia, warlord, famine, arms dealer, based on true story, delta force, gunfight, combat, us military, aggressive, 1990s, somber, helicopter crash, mogadishu, rescue operation, peacekeeper, soldiers, street shootout, suspenseful, commanding"
451048,tt0870154,Jungle Cruise,7.342,5795,Released,2021-07-28,200000000,220889446,8.9084,127,en,"Fantasy, Adventure","Walt Disney Pictures, Seven Bucks Productions, Davis Entertainment, Flynn Picture Company",Jaume Collet-Serra,"Dwayne Johnson, Emily Blunt, Edgar Ramírez","jungle, riverboat, 1910s, amazon river, based on theme park ride"
10140,tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,6.44,5642,Released,2010-12-02,155000000,415686217,8.4115,113,en,"Adventure, Family, Fantasy","Fox 2000 Pictures, Walden Media, C.S. Lewis Company",Michael Apted,"Georgie Henley, Skandar Keynes, Ben Barnes","epic, based on novel or book, magic, lion, anthropomorphism, dragon, king, fantasy world, snowing, sea voyage, quest, high fantasy, isekai, father son relationship, brother sister relationship, turned into animal, based on young adult novel, good versus evil"
338967,tt1560220,Zombieland: Double Tap,6.92,5840,Released,2019-10-09,42000000,122800000,5.6025,99,en,"Comedy, Horror, Action","Pariah, Columbia Pictures, 2.0 Entertainment",Ruben Fleischer,"Woody Harrelson, Jesse Eisenberg, Emma Stone","marriage proposal, the white house, gore, road trip, sequel, survival, spoof, zombie, recreational vehicle, aftercreditsstinger, frantic, graceland, minivan, christmas present, absurd, hilarious, whimsical, ambiguous, amused, frightened"
12162,tt0887912,The Hurt Locker,7.254,5722,Released,2008-10-10,15000000,49259766,4.1392,131,en,"Drama, Thriller, War","Film Capital Europe Funds (FCEF ), First Light, Kingsgate Films, Voltage Pictures, Grosvenor Park Media, Summit Entertainment",Kathryn Bigelow,"Jeremy Renner, Anthony Mackie, Brian Geraghty","rescue, sniper, explosive, loyalty, us army, car bomb, iraq, tension, disaster, terrorism, soldier, iraq war, booby trap, anti war, bomb squad, body armor, woman director, army sergeant, unexploded bomb, weapons of war, dramatic, violence, bomb disposal unit, disarming a bomb"
117,tt0094226,The Untouchables,7.76,5763,Released,1987-06-03,25000000,76270454,5.4109,119,en,"Crime, History, Thriller","Paramount Pictures, Linson Entertainment",Brian De Palma,"Kevin Costner, Sean Connery, Robert De Niro","chicago, illinois, prohibition era, gangster, baseball bat, white suit, tough cop, treasury agent, untouchable, tax evasion, jury tampering, 1930s"
307081,tt1798684,Southpaw,7.363,5529,Released,2015-03-24,30000000,91709827,5.8,123,en,"Action, Drama","Fuqua Films, Escape Artists, Riche-Ludwig Productions, Wanda Pictures",Antoine Fuqua,"Jake Gyllenhaal, Rachel McAdams, Forest Whitaker","sports, fighter, tragedy, death, boxing, box ring, father daughter relationship"
1584,tt0332379,School of Rock,7.1,5747,Released,2003-10-03,35000000,131100000,5.6398,110,en,"Comedy, Music","Paramount Pictures, Scott Rudin Productions",Richard Linklater,"Jack Black, Joan Cusack, Mike White","high school, rock 'n' roll, musician, music competition, substitute teacher, teacher, rock music, contest, rock band, rock concert"
1624,tt0119528,Liar Liar,6.691,5795,Released,1997-03-21,45000000,302710615,5.4951,86,en,Comedy,"Universal Pictures, Imagine Entertainment",Tom Shadyac,"Jim Carrey, Maura Tierney, Justin Cooper","california, workaholic, birthday, truth, lie, wish, legal drama"
2675,tt0286106,Signs,6.693,5756,Released,2002-08-02,72000000,408200000,5.1907,106,en,"Drama, Thriller, Science Fiction, Mystery","Touchstone Pictures, Blinding Edge Pictures, The Kennedy/Marshall Company",M. Night Shyamalan,"Mel Gibson, Joaquin Phoenix, Rory Culkin","farm, faith, symbolism, miracle, family relationships, alien, grief, rural area, alien invasion, crop circle, alien attack, death of wife, loss of faith, alien encounter, anxious, suspenseful, foreboding"
105864,tt1979388,The Good Dinosaur,6.732,5636,Released,2015-11-14,175000000,332207671,7.6683,93,en,"Adventure, Animation, Family","Pixar, Walt Disney Pictures",Peter Sohn,"Frances McDormand, Raymond Ochoa, Jeffrey Wright","friendship, tyrannosaurus rex, cartoon, villain, friends, alternate history, dinosaur, fear, storm, nature, journey"
512195,tt7991608,Red Notice,6.767,5950,Released,2021-11-04,160000000,178143,8.5647,118,en,"Action, Comedy, Crime","Flynn Picture Company, Seven Bucks Productions, Bad Version",Rawson Marshall Thurber,"Dwayne Johnson, Ryan Reynolds, Gal Gadot","fbi, interpol, cleopatra, heist, art thief"
44833,tt1440129,Battleship,5.862,5592,Released,2012-04-11,209000000,303025485,7.8788,131,en,"Thriller, Action, Adventure, Science Fiction","Bluegrass Films, Film 44, dentsu, Universal Pictures, Hasbro Studios",Peter Berg,"Taylor Kitsch, Alexander Skarsgård, Rihanna","fight, u.s. navy, mind reading, hong kong, football (soccer), scientist, fictional war, naval, armada, battleship, naval combat, jds myoko, lost communication, taser, buoy, communications expert, joint chiefs of staff, crash landing, jet fighter pilot, navy lieutenant, permission to marry, aftercreditsstinger, naval warfare, uss missouri, based on board game"
97020,tt1234721,RoboCop,5.875,5551,Released,2014-01-30,120000000,242688965,5.8533,118,en,"Science Fiction, Action, Crime","Metro-Goldwyn-Mayer, Columbia Pictures, Strike Entertainment",José Padilha,"Joel Kinnaman, Gary Oldman, Michael Keaton","future, police, cyborg, dystopia, remake, detroit, michigan"
345920,tt4682786,Collateral Beauty,7.223,5420,Released,2016-12-15,36000000,88528280,3.2748,97,en,"Drama, Romance","Village Roadshow Pictures, Likely Story, Anonymous Content, New Line Cinema, PalmStar Media, Overbrook Entertainment",David Frankel,"Will Smith, Edward Norton, Kate Winslet","friendship, despair, group therapy, loss, grief, death, shocking, grieving father, actor, apathetic"
9654,tt0317740,The Italian Job,6.774,5630,Released,2003-05-30,60000000,176070171,6.9955,110,en,"Action, Crime","De Line Pictures, Working Title Films, Paramount Pictures, Peninsula Films, Senator International",F. Gary Gray,"Mark Wahlberg, Charlize Theron, Edward Norton","gold, california, helicopter, hacker, venice, italy, chase, subway, master thief, safe, heist, revenge, murder, double crossed, boat chase, los angeles, california, explosion, safecracker, television repair, based on movie, mentor protégé relationship, mini cooper, vengeance, father daughter relationship, heist thriller, suspenseful, gold heist"
630,tt0032138,The Wizard of Oz,7.591,5713,Released,1939-08-15,2777000,33754967,12.0857,102,en,"Adventure, Fantasy, Family",Metro-Goldwyn-Mayer,Victor Fleming,"Judy Garland, Frank Morgan, Ray Bolger","witch, adolescence, dreams, based on novel or book, secret identity, lion, tornado, twister, scarecrow, villain, musical, kansas, usa, imaginary land, cowardliness, monkey, female villain, fantasy world, wizard, sepia color, hourglass, christmas, red shoes, based on young adult novel, tin man, playful, grand, admiring, adoring, bold, cheerful, comforting, compassionate, exuberant, joyful, powerful"
935,tt0057012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,8.118,5746,Released,1964-01-29,1800000,9500000,4.7721,95,en,"Comedy, War",Hawk Films,Stanley Kubrick,"Peter Sellers, George C. Scott, Sterling Hayden","usa president, general, cold war, strategic air command, dark comedy, nuclear missile, satire, black and white, cynical, war room, bomber pilot, nuclear weapons, ex-nazi, anti war, doomsday device, meditative, absurdism, satirical, playful, critical, hilarious, audacious, farcical, sardonic"
27576,tt0944835,Salt,6.412,5573,Released,2010-07-21,110000000,293329073,6.1969,100,en,"Action, Mystery, Thriller","Wintergreen Productions, Columbia Pictures, Relativity Media, di Bonaventura Pictures",Phillip Noyce,"Angelina Jolie, Liev Schreiber, Chiwetel Ejiofor","new york city, race against time, central intelligence agency (cia), washington dc, usa, funeral, kidnapping, hostage, spy, revenge, on the run, shootout, mole, secret service, married woman, secret past, assassination of president, russian spy, sleeper agent, spy thriller, north korea, assassination plot, intense, cia agent, russian defector"
64635,tt1386703,Total Recall,6.021,5554,Released,2012-08-02,125000000,198800000,5.9946,118,en,"Action, Science Fiction, Thriller","Total Recall, Original Film, Prime Focus, Rekall Productions, Columbia Pictures",Len Wiseman,"Colin Farrell, Jessica Biel, Kate Beckinsale","dystopia, secret agent, remake, machine gun, resistance fighter, false memory, robot cop, suppression, rebel hero, safe deposit box, british colonialism, smog, gatling gun, center of the earth, implanted memory"
10386,tt0129167,The Iron Giant,7.9,5720,Released,1999-08-06,50000000,23300000,7.5218,86,en,"Family, Animation, Science Fiction, Adventure",Warner Bros. Feature Animation,Brad Bird,"Jennifer Aniston, Harry Connick Jr., Vin Diesel","friendship, small town, based on novel or book, self sacrifice, cold war, villain, alien, meteorite, giant robot, autumn, fear of unknown, 1950s, mother son relationship, awestruck, euphoric, hopeful"
251,tt0099653,Ghost,7.225,5676,Released,1990-07-13,22000000,505000000,8.3928,126,en,"Fantasy, Drama, Thriller, Mystery, Romance","Paramount Pictures, Howard W. Koch Productions",Jerry Zucker,"Patrick Swayze, Demi Moore, Whoopi Goldberg","fortune teller, corruption, afterlife, money transfer, money laundering, pottery, hell, heaven, murder, death, ghost, spiritism"
157353,tt2209764,Transcendence,6.045,5466,Released,2014-04-16,100000000,103039258,4.1453,119,en,"Thriller, Science Fiction, Drama, Mystery","Alcon Entertainment, DMG Entertainment, Straight Up Films",Wally Pfister,"Johnny Depp, Rebecca Hall, Paul Bettany","mind control, artificial intelligence (a.i.), computer virus, technology, nanotechnology, super computer, resurrection, love, terrorism, scientist, extremist, moral dilemma, computer scientist, mind transfer, quantum computer, mind uploading, thoughtful, absurd"
37710,tt1243957,The Tourist,6.182,5473,Released,2010-12-08,100000000,278731369,4.1163,103,en,"Action, Thriller, Romance","Spyglass Entertainment, Peninsula Films, StudioCanal, GK Films, Cineroma, Columbia Pictures",Florian Henckel von Donnersmarck,"Johnny Depp, Angelina Jolie, Paul Bettany","hotel, paris, france, undercover agent, venice, italy, fake identity, boat chase"
4523,tt0461770,Enchanted,6.8,5469,Released,2007-11-20,85000000,340487652,8.7384,107,en,"Comedy, Family, Fantasy, Romance","Walt Disney Pictures, Josephson Entertainment, Andalasia Productions, Right Coast",Kevin Lima,"Amy Adams, Patrick Dempsey, James Marsden","princess, new york city, magic, fairy tale, poison, queen, prince, villain, musical, portal, female protagonist, female villain, manhattan, new york city, evil queen, fantasy world, evil witch, true love, part animation, live action and animation"
254470,tt2848292,Pitch Perfect 2,6.9,5329,Released,2015-05-07,29000000,287144079,5.0249,115,en,"Comedy, Music","Brownstone Productions, Gold Circle Films, Universal Pictures",Elizabeth Banks,"Anna Kendrick, Brittany Snow, Hailee Steinfeld","sequel, singer, audition, group of friends, duringcreditsstinger, singing competition, woman director, acapella"
4553,tt0361862,The Machinist,7.527,5689,Released,2004-09-24,5000000,8203235,6.1609,101,en,"Thriller, Drama","Castelao Productions, Filmax",Brad Anderson,"Christian Bale, Jennifer Jason Leigh, Aitana Sánchez-Gijón","factory, insomnia, post it, machinist, osha, taunting, manhole, one armed man, torment, mother's day, losing weight, old photograph, dostoevsky"
9532,tt0195714,Final Destination,6.607,5803,Released,2000-03-17,23000000,112880294,17.9805,98,en,Horror,"Hard Eight Pictures, New Line Cinema, Zide-Perry Productions",James Wong,"Devon Sawa, Ali Larter, Kerr Smith","airport, time travel, omen, premonition, airplane accident, airplane crash, corpse, death, near-death experience, cheating death, supernatural horror, horror, teen scream"
1538,tt0369339,Collateral,7.228,5755,Released,2004-08-04,65000000,220239925,5.5538,120,en,"Drama, Crime, Thriller","Paramount Pictures, Parkes/MacDonald Productions, Edge City, DreamWorks Pictures",Michael Mann,"Tom Cruise, Jamie Foxx, Jada Pinkett Smith","taxi, police, hitman, hostage, self-fulfilling prophecy, taxi driver, fbi, nightclub, briefcase, sociopath, train, professional hit, one night, gun violence, lapd, contract killer, neo-noir, cabbie, frantic, federal prosecutor, dreary, cautionary, taxi ride, suspense thriller, los angeles airport (lax), bold"
522627,tt8367814,The Gentlemen,7.681,6019,Released,2020-01-01,22000000,115171795,7.5334,113,en,"Action, Comedy, Crime","Miramax, Toff Guy Films, Coach Films, STXfilms",Guy Ritchie,"Matthew McConaughey, Charlie Hunnam, Michelle Dockery","london, england, robbery, businessman, dark comedy, betrayal, marijuana, business, jewish american, gunfight, brutality, american abroad, irishman, scheme, playful, gangsters, casual"
346698,tt1517268,Barbie,6.979,9764,Released,2023-07-19,145000000,1445638421,25.9312,114,en,"Comedy, Adventure","LuckyChap Entertainment, Heyday Films, NB/GG Pictures, Mattel, Warner Bros. Pictures",Greta Gerwig,"Margot Robbie, Ryan Gosling, America Ferrera","feminism, satire, patriarchy, based on toy, female protagonist, doll, fantasy world, motherhood, existentialism, woman director, mother daughter relationship, playful, gender discrimination, sentimental, hilarious, secret world, whimsical, amused, audacious, celebratory, sarcastic, sympathetic, matel"
335787,tt1464335,Uncharted,6.9,6205,Released,2022-02-10,120000000,407141258,10.0277,116,en,"Action, Adventure","Columbia Pictures, Atlas Entertainment, PlayStation Productions, Arad Productions",Ruben Fleischer,"Tom Holland, Mark Wahlberg, Sophia Ali","lighter, treasure hunt, treasure map, based on video game, lost treasure, duringcreditsstinger, missing relative, assertive"
8077,tt0103644,Alien³,6.369,5862,Released,1992-05-22,50000000,159773545,5.4607,114,en,"Science Fiction, Action, Horror","20th Century Fox, Brandywine Productions",David Fincher,"Sigourney Weaver, Charles S. Dutton, Charles Dance","prison, android, spacecraft, dystopia, imprisonment, space travel, space colony, redemption, rottweiler, sequel, alien, space, creature, planet, shaved head, crash landing, impregnation, penal colony, furnace, suspended animation, xenomorph, desperate, absurd"
10198,tt0780521,The Princess and the Frog,7.22,5743,Released,2009-12-08,105000000,270997378,12.7253,98,en,"Animation, Romance, Fantasy, Family","Walt Disney Pictures, Walt Disney Animation Studios",Ron Clements,"Anika Noni Rose, Bruno Campos, Jim Cummings","princess, voodoo, new orleans, louisiana, restaurant, villain, kiss, musical, cajun, firefly, based on fairy tale, duringcreditsstinger, big dreams, frog prince, charlatan, 1920s, magic spell"
1579,tt0472043,Apocalypto,7.583,5701,Released,2006-12-07,40000000,120654337,9.8815,139,en,"Action, Drama, History","Icon Entertainment International, Icon Productions, Touchstone Pictures",Mel Gibson,"Rudy Youngblood, Raoul Max Trujillo, Gerardo Taracena","loss of loved one, maya civilization, village, solar eclipse, slavery, tribe, native american, forest, human sacrifice, central america, ancient civilization, 16th century, maya temple, ancient language film"
41733,tt1231583,Due Date,6.38,5480,Released,2010-11-03,65000000,211800000,4.988,95,en,"Comedy, Drama","Legendary Pictures, Green Hat Films, Warner Bros. Pictures",Todd Phillips,"Robert Downey Jr., Zach Galifianakis, Michelle Monaghan","highway, slacker, hitchhiker, wallet, sunglasses, rest stop, vicodin, waffle"
15,tt0033467,Citizen Kane,8.0,5643,Released,1941-04-17,839727,23218000,5.6213,119,en,"Mystery, Drama","Mercury Productions, RKO Radio Pictures",Orson Welles,"Orson Welles, Joseph Cotten, Dorothy Comingore","media tycoon, florida, art collector, newspaper, capitalist, journalist, sleigh, banker, american dream, failure, money, black and white, told in flashback, snowglobes, kids, serious, based on real person"
17578,tt0983193,The Adventures of Tintin,6.899,5463,Released,2011-10-24,130000000,373993951,5.6947,107,en,"Adventure, Animation, Mystery","Paramount Pictures, Columbia Pictures, Hemisphere Media Capital, Nickelodeon Movies, Amblin Entertainment, WingNut Films, The Kennedy/Marshall Company",Steven Spielberg,"Jamie Bell, Andy Serkis, Daniel Craig","treasure, captain, riddle, morocco, belgium, treasure hunt, liquor, based on comic, sunken treasure, reporter, belgian, 1950s"
624860,tt10838180,The Matrix Resurrections,6.385,5937,Released,2021-12-16,190000000,156497322,10.017,147,en,"Science Fiction, Action, Adventure","Warner Bros. Pictures, Village Roadshow Pictures, Venus Castina Productions",Lana Wachowski,"Keanu Reeves, Carrie-Anne Moss, Yahya Abdul-Mateen II","future, man vs machine, underground world, artificial intelligence (a.i.), computer, virtual reality, prophecy, dystopia, cyberpunk, aftercreditsstinger, dream world, woman director, philosophical, gnosticism, grand, romantic, sincere"
75,tt0116996,Mars Attacks!,6.412,5538,Released,1996-12-13,70000000,101371017,3.9561,106,en,"Comedy, Fantasy, Science Fiction","Warner Bros. Pictures, Tim Burton Productions",Tim Burton,"Jack Nicholson, Glenn Close, Annette Bening","usa president, the white house, planet mars, saving the world, cataclysm, total destruction, laser gun, ambassador, congress, flying saucer, dark comedy, parody, based on comic, alien, creature, alien invasion, horror comedy, outer space, absurd"
82507,tt1922777,Sinister,6.863,5603,Released,2012-03-29,3000000,82515113,6.15,110,en,"Horror, Thriller, Mystery","Automatik Entertainment, Blumhouse Productions, Alliance Films, Summit Entertainment",Scott Derrickson,"Ethan Hawke, Juliet Rylance, Vincent D'Onofrio","drowning, pennsylvania, usa, writing, child murder, snuff, tape, home movie footage, murder, massacre, power outage, held captive, hanging, death, car fire, novelist, attic, occult, super 8mm footage, macabre, moving in, book writing, supernatural horror"
480530,tt6343314,Creed II,7.032,5492,Released,2018-11-21,50000000,214200000,9.1875,130,en,"Drama, Action","Metro-Goldwyn-Mayer, New Line Cinema, Chartoff-Winkler Productions",Steven Caple Jr.,"Michael B. Jordan, Sylvester Stallone, Tessa Thompson","sports, rivalry, sequel, los angeles, california, boxing, dedicated, box ring, ukraine"
568,tt0112384,Apollo 13,7.449,5505,Released,1995-06-30,52000000,355237933,6.5523,140,en,"Drama, History","Imagine Entertainment, Universal Pictures",Ron Howard,"Tom Hanks, Bill Paxton, Kevin Bacon","rescue, florida, race against time, moon, nasa, spaceman, based on true story, houston, texas, survival, space, disaster, explosion, astronaut, hypothermia, apollo program, lunar mission, spacecraft accident, suspenseful, awestruck, compassionate, enthusiastic, exhilarated"
10009,tt0328880,Brother Bear,7.265,5494,Released,2003-10-23,128000000,250397798,8.5844,85,en,"Adventure, Animation, Family",Walt Disney Feature Animation,Aaron Blaise,"Joaquin Phoenix, Jeremy Suarez, Jason Raize","friendship, sibling relationship, transformation, grizzly bear, inuit, bear, sibling rivalry, turns into animal, unlikely friendship, aftercreditsstinger, duringcreditsstinger, animal lead, brother bear, bjørne brødre"
10693,tt0046183,Peter Pan,7.204,5453,Released,1953-02-05,4000000,87400000,7.3961,77,en,"Animation, Family, Adventure, Fantasy",Walt Disney Productions,Clyde Geronimi,"Bobby Driscoll, Kathryn Beaumont, Hans Conried","london, england, sibling relationship, flying, becoming an adult, magic, crocodile, clock, bravery, fairy, cartoon, mermaid, villain, child hero, peter pan, musical, pirate gang, pirate, native peoples"
225574,tt2024469,Non-Stop,6.807,5425,Released,2014-02-26,50000000,222809600,4.0518,107,en,"Action, Thriller, Mystery","Silver Pictures, StudioCanal, Anton Capital Entertainment, LOVEFiLM International",Jaume Collet-Serra,"Liam Neeson, Julianne Moore, Scoot McNairy","airplane, bomb, fight, murder, airplane hijacking, conspiracy, airplane crash, terrorism, cell phone, hijack, transatlantic, one night, mystery killer, flight attendant, air marshal, text, terrorist"
948,tt0077651,Halloween,7.6,5741,Released,1978-10-24,325000,70260597,10.4264,91,en,"Horror, Thriller","Compass International Pictures, Falcon International Productions",John Carpenter,"Donald Pleasence, Jamie Lee Curtis, Nancy Kyes","mask, police, halloween, babysitter, marijuana, stalking, serial killer, maniac, killing spree, family, evil, psychotic, escaped killer"
