id,video_id,video_title,channel,text,author,published_at,like_count,compound_sentiment,positive_sentiment,neutral_sentiment,negative_sentiment,anger_emotion,disgust_emotion,fear_emotion,joy_emotion,neutral_emotion,sadness_emotion,surprise_emotion
UgytVibCb2iWg5wjtJp4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,Oppenheimer may have not won a Nobel but they definitely won an Oscar!,@Parallel_World__,2025-03-22T17:50:23Z,0,0.5130945444107056,0.5466915369033813,0.4197114109992981,0.03359700366854668,0.0066125174053013325,0.0019622889813035727,0.002283698646351695,0.3041912615299225,0.4194352626800537,0.06541069597005844,0.200104221701622
Ugx_RfyOPGWbFlk3zPt4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,https://youtu.be/jQscpf852IU?si=Zk8Ts-UCvQv5NvBN,@Amrnasser-rq7rd,2025-03-20T21:01:36Z,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UgzIZc9cELvhPtdz14V4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,"""CBDFlex's scent is more subtle and less overpowering than CBDMD's.""",@sharlotfly,2025-03-19T07:29:08Z,0,0.2956678867340088,0.37500348687171936,0.5456609129905701,0.07933559268712997,0.018352791666984558,0.62090665102005,0.0891973227262497,0.011057172901928425,0.19706939160823822,0.03275398164987564,0.030662640929222107
UgyCo1H45k1guHn5U5x4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,アメリカによる大量殺人　ナチスヒトラーと同じ,@ヒロユキ-k2c,2025-03-18T13:02:02Z,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UgymAQnG8HOejxF2HJ94AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,"Welcome to 
NukeTown
Population 00 🙏",@LeeMcCabe-y4t,2025-03-17T13:40:32Z,1,0.530856728553772,0.5455269813537598,0.43980279564857483,0.014670243486762047,0.005383950658142567,0.0034645942505449057,0.010853144340217113,0.44305700063705444,0.41369202733039856,0.012088390998542309,0.11146087199449539
UgwZMkZcqZWVeqWrY6N4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,"If you have Einstein, Oppenheimer, Fermi, Feynman, Seaborg— probably the smartest people on the planet in that era —teamed up with a 2 billion dollar fund, backed by the entire might of the USA, you know something legendary is about to unfold.",@mastertwitter09,2025-03-16T11:02:29Z,0,0.8773516416549683,0.8883783221244812,0.10059502720832825,0.011026687920093536,0.010333765298128128,0.0012165996013209224,0.016885312274098396,0.18276621401309967,0.3733460009098053,0.0065880268812179565,0.4088641107082367
UgysHLcq5e_1tUIT5Ut4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,Don't mind me watching this a dozen times.,@NicQuattromani,2025-03-15T16:00:05Z,1,-0.048604816198349,0.15760211646556854,0.6361909508705139,0.20620693266391754,0.15324094891548157,0.03145891800522804,0.007374041248112917,0.014334424398839474,0.7140874862670898,0.019664950668811798,0.05983921140432358
UgyQYSj1X0hgZNkkDDB4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,"The after effects of these atomic bombs are still experienced today. Dropping the bombs was the worst day in the history of the world! In White Sands, NM, where the first atom bombs was tested, it melted the sand into glass, and in Japan, millions died. 😢",@dianapengitore8002,2025-03-14T23:40:37Z,0,-0.931900143623352,0.006696515250951052,0.054706938564777374,0.9385966658592224,0.1629858762025833,0.322853147983551,0.03509768843650818,0.008383676409721375,0.00946611538529396,0.4501799941062927,0.011033391579985619
UgzoXSICfJkhnoA6kQh4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,It was very informative,@MichelleThomas-h3l,2025-03-13T13:36:08Z,0,0.9556124806404114,0.9625882506370544,0.030435960739850998,0.006975795142352581,0.0007609740714542568,0.0006373366340994835,0.0008798479684628546,0.9782869219779968,0.009680666960775852,0.0022577603813260794,0.007496423088014126
Ugwdi8PW4MWk5FrKfC14AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,"And may I just add, by my former lovage the very socially awkward Cillian Murphy!",@jessicashniderman4413,2025-03-12T14:45:20Z,1,-0.42564526200294495,0.033584918826818466,0.5071849226951599,0.4592301845550537,0.0021672432776540518,0.03355858847498894,0.006610497832298279,0.01731684058904648,0.05590793490409851,0.8592619895935059,0.02517688274383545
UgzaAYSp4iRIKa9XYC54AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,"u english ppl use our holly book bhagavad gita in movie in terrible way and .good actor doesnt matter learn some manners to respect other religion waste movie waste director we give respect when u come india this hw u use bhagavad gita, god will not leave u",@avinash8902,2025-03-08T01:16:32Z,0,-0.8500291705131531,0.013578105717897415,0.1228145882487297,0.8636072874069214,0.011644274927675724,0.002132403664290905,0.47720780968666077,0.4536113142967224,0.006569374818354845,0.035855647176504135,0.012979106046259403
UgzozE1eq5wOkyfMyOp4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,"I am glad i watch the movie without seeing the trailer, truly magnificent film watched probably like 12-15 times truly perfection everytime i seen it again i watch new details in every scene ❤",@Lopzzzanthony,2025-03-04T02:31:50Z,1,0.9726551175117493,0.977644681930542,0.017365749925374985,0.004989588167518377,0.0014987189788371325,0.0003742131812032312,0.00047354609705507755,0.986362636089325,0.0004643091815523803,0.0077384766191244125,0.0030879455152899027
Ugwpw3tkVgjNndArAnd4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,Nuke time.,@Turgineer,2025-03-03T15:28:31Z,1,0.16583135724067688,0.21337568759918213,0.7390798926353455,0.047544337809085846,0.012307677417993546,0.00810562539845705,0.009585910476744175,0.008369502611458302,0.7382884621620178,0.08877448737621307,0.13456828892230988
UgxHFL95BuNwqL2Lua54AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,"Thanks for sharing! Looking for help: My Crypto Wallet contains some USDT TRX20, and I possess the seed phrase: -clean- -party- -soccer- -advance- -audit- -clean- -evil- -finish -tonight- -involve- -whip- -action-. What’s the best way should I go about moving them to Kraken?",@LavernHouzah,2025-03-03T10:15:55Z,1,0.29899150133132935,0.31321507692337036,0.6725614070892334,0.014223567210137844,0.016109902411699295,0.0007506178226321936,0.005023534409701824,0.469061940908432,0.31395402550697327,0.031062236055731773,0.16403770446777344
Ugxqk6z-HqcrJFc7ZaZ4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,😮‍💨,@enjoywithme754,2025-03-03T00:47:12Z,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ugwnjers7oiYzKpYCRt4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,I feel like this is historical like this is one of the movies that will go down in history,@dstarlette25,2025-03-01T21:49:11Z,2,0.21075838804244995,0.26953932642936707,0.6716797351837158,0.05878093093633652,0.014744569547474384,0.0005145564791746438,0.04020785540342331,0.7496380805969238,0.009614271111786366,0.15409867465496063,0.03118201345205307
UgyHb5jg1bwWGc4Xsk14AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,wow,@tobioshoyo192,2025-03-01T09:58:13Z,1,0.3926200568675995,0.5003095865249634,0.39200085401535034,0.10768952965736389,0.0035486225970089436,0.002489236881956458,0.013587170280516148,0.004256503190845251,0.012103548273444176,0.003366588382050395,0.9606483578681946
UgwB-LUL6UIeZyB8Kkx4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,I HAVE BEEN SUMMONED,@IMAGINElFNINJA,2025-03-01T02:17:53Z,1,-0.018986769020557404,0.11434958130121231,0.7523141503334045,0.13333635032176971,0.19916599988937378,0.0006762953707948327,0.21485742926597595,0.03231353312730789,0.0034201948437839746,0.5431143045425415,0.006452302448451519
Ugyb6nqaYrw4wwO9bkt4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,2:07 This part gives me chills,@American_Patriot1991,2025-02-27T23:45:28Z,3,-0.1745099574327469,0.17696087062358856,0.4715683162212372,0.35147082805633545,0.003200063481926918,0.003544744336977601,0.0021503951866179705,0.9740400314331055,0.007257126737385988,0.0018918107962235808,0.007915759459137917
Ugx3ElEfcLxetQUMhHF4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,Om namah shivaya 🔱🤌❤,@venkateshwarlu4408,2025-02-27T10:00:39Z,0,0.27167993783950806,0.3083309829235077,0.6550179719924927,0.03665103763341904,0.07971459627151489,0.10565561056137085,0.38918420672416687,0.16931593418121338,0.10961203277111053,0.07883962988853455,0.06767797470092773
Ugy_eT5fgJeBGlbNd9t4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,""" now I am become death, the destroyer of the world.” Evil j Robert Oppenheimer 🤦🏿‍♂️",@j.e.s.u.s_is_God,2025-02-26T08:38:21Z,1,-0.8889157772064209,0.010560066439211369,0.08996409177780151,0.8994758725166321,0.051750924438238144,0.0015685814432799816,0.0082608787342906,0.0196235254406929,0.0031056622974574566,0.9140763878822327,0.0016140639781951904
Ugwye-G1u1WOQgcu4_94AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,Now i am become death the destroyer of worlds,@basiryt444,2025-02-25T13:12:49Z,4,-0.8705276250839233,0.012812335044145584,0.10384772717952728,0.8833399415016174,0.031318020075559616,0.0019863706547766924,0.003804245265200734,0.007621136959642172,0.0029755409341305494,0.9497136473655701,0.0025810699444264174
UgzHsiN9Xk5uszmjDXp4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,Sophie turner  and. Cate. Blanchett,@HimikoTammy,2025-02-23T19:37:08Z,1,0.12133683264255524,0.1290258765220642,0.8632850050926208,0.007689045276492834,0.003907055128365755,0.0016173989279195666,0.0013614882482215762,0.43671315908432007,0.3991278111934662,0.03756846860051155,0.11970462650060654
UgzavDOYVj_ExNb6Tq54AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,He is peaky blinder😂,@anubhavsinghkhangwal3884,2025-02-20T08:04:55Z,1,-0.47599440813064575,0.06972111016511917,0.3845633566379547,0.5457155108451843,0.042788997292518616,0.005767793860286474,0.018275177106261253,0.019702425226569176,0.41042259335517883,0.03163055703043938,0.4714124798774719
UgwxEyhIoLB1gDecrZF4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,"I watched in in march 2024, sorry for being late watching it, I dont had prime video. :)",@RealConnerDerwel,2025-02-19T16:54:36Z,2,-0.15870942175388336,0.068200021982193,0.7048904895782471,0.22690944373607635,0.0020632315427064896,0.0017411381704732776,0.001700382330454886,0.006410056259483099,0.02194374054670334,0.9253039956092834,0.04083753749728203
UgzXV1oPKIWm_bRgCh94AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,❤,@沒明子取了,2025-02-18T00:46:39Z,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ugy1VevXXJ0GpdhkGLd4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,"Bom atom dan nuklir sudah bukan lagi sebagai alat perdamaian,tapi nuklir dijadikan alat untuk penjajahan terutama oleh Amerika Serikat.",@AhliBangunan-sx6mo,2025-02-15T20:21:35Z,1,-0.11065744608640671,0.08209624141454697,0.7251501083374023,0.19275368750095367,0.05115700885653496,0.03844582661986351,0.11905986815690994,0.04247676953673363,0.5454533696174622,0.11526919156312943,0.08813794702291489
UgwSFhAID9p5PdnEEwZ4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,The first reaction of a Japan's person 🗿🗿,@FunTimeSquad7,2025-02-13T14:50:01Z,6,-0.02699703723192215,0.06788506358861923,0.8372328281402588,0.09488210082054138,0.02961873449385166,0.036288417875766754,0.1552787870168686,0.016795994713902473,0.020726468414068222,0.0017941455589607358,0.7394974827766418
Ugzk2Y_LwSEIqCEFgtN4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,There should be Oppenheimer day.,@thegirlfromru,2025-02-10T00:20:25Z,2,-0.07374772429466248,0.174009308218956,0.5782337188720703,0.24775703251361847,0.04881514608860016,0.006769063416868448,0.013593263924121857,0.023418674245476723,0.3584291338920593,0.40550076961517334,0.14347393810749054
UgzbcLarY237xYQaxOd4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,Einstein ❤,@MD-Shuddho_,2025-02-07T14:02:59Z,2,0.24965806305408478,0.3218763768672943,0.6059052348136902,0.07221831381320953,0.06437401473522186,0.07565225660800934,0.09577801078557968,0.043214768171310425,0.33945226669311523,0.12003214657306671,0.2614966034889221
UgxL8BfZYdIJgXDT9_Z4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,Nolan is the GOAT,@chrisstucker1813,2025-02-06T14:13:03Z,1,0.797103762626648,0.8131576776504517,0.17078834772109985,0.016053903847932816,0.03973350673913956,0.23338265717029572,0.019600631669163704,0.016288094222545624,0.6123838424682617,0.026531066745519638,0.05208022892475128
Ugyl7uFrQBELE0IVvWZ4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,X,@SONUKUMAR-q1s2x,2025-02-01T12:34:19Z,0,0.4008375108242035,0.48950067162513733,0.42183613777160645,0.08866316825151443,0.02752845175564289,0.009201165288686752,0.011856716126203537,0.015977784991264343,0.8223931789398193,0.03059842810034752,0.0824441909790039
Ugw93hg5GEnoBcBo74Z4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,"Not a bad film but not a great one either. Pretentious, perhaps. Many people identified as being intelligent for presumably enjoying this bore fest.",@AevarKarlsson,2025-01-31T23:38:35Z,1,-0.8411061763763428,0.015938133001327515,0.1270175278186798,0.8570442795753479,0.006621915381401777,0.06113738939166069,0.0020744483917951584,0.628749668598175,0.11255139112472534,0.16634739935398102,0.02251782827079296
UgwhzV_KSa1GJxxCtcx4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,❤🎉❤🎉❤🎉❤🎉❤🎉,@SeldaSoner-b6c,2025-01-31T13:35:49Z,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ugy8R13Io3N7F0OrRYF4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,🤌🏿🙌🏿❤️‍🔥,@O1dsch0Ol,2025-01-31T09:40:45Z,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ugy7C_us3g9Rc-chHw54AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,"Music, Chickies and Bots. Thank you. ❤",@rachelguevarabjarke6020,2025-01-29T04:24:16Z,1,0.46875256299972534,0.5184048414230347,0.431942880153656,0.04965226724743843,0.01908167451620102,0.004397944081574678,0.002361779799684882,0.6308280229568481,0.1855880469083786,0.012159539386630058,0.145582914352417
UgzFOQOBW8fN346JN4Z4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,Not intrested movie,@action_prince_ravi1559,2025-01-29T01:43:34Z,1,-0.6467664241790771,0.038525134325027466,0.27618321776390076,0.685291588306427,0.4674617052078247,0.044188242405653,0.07354894280433655,0.003107910742983222,0.053366050124168396,0.3532455861568451,0.005081473849713802
Ugzg-5yqS6_4QisWxGR4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,Dolby make difference,@SD_1212-k1d,2025-01-28T06:28:31Z,1,0.26956427097320557,0.3040904700756073,0.6613833904266357,0.034526191651821136,0.010338340885937214,0.005449156742542982,0.004729372914880514,0.01205869298428297,0.8397437334060669,0.029214438050985336,0.09846637398004532
Ugw9Xcf-s7osf9MvVWZ4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,"""Now I am become Death, the destroyer of worlds""",@UtariDwianti,2025-01-27T06:54:23Z,2,-0.8705276250839233,0.012812335044145584,0.10384772717952728,0.8833399415016174,0.031318020075559616,0.0019863706547766924,0.003804245265200734,0.007621136959642172,0.0029755409341305494,0.9497136473655701,0.0025810699444264174
Ugy8qWWvkrF13lnfPt54AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,"Praiseworthy storyline, be sure to thank those responsible for that.",@malibustacy3606,2025-01-26T17:01:00Z,2,0.6233545541763306,0.6718871593475342,0.2795802056789398,0.04853261634707451,0.010675182566046715,0.0036789942532777786,0.0009550864342600107,0.18187908828258514,0.654887318611145,0.017821623012423515,0.13010273873806
UgwKNtKNrqU0L59DVJJ4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,Rated M for MASTERPIECE,@leonkels15,2025-01-25T12:14:55Z,2,0.7743826508522034,0.7858639359474182,0.20265477895736694,0.01148129254579544,0.013495419174432755,0.0037820979487150908,0.004532842431217432,0.18695902824401855,0.5442078709602356,0.05029582604765892,0.1967269331216812
UgwS3QQJlASNFtxEW6d4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,"How is there not a single punch thrown in this trailer yet its one of the most exciting trailers, more than most action movies.",@noahsmallbodyofwater,2025-01-25T07:15:07Z,1,0.8402665853500366,0.874768853187561,0.09072887152433395,0.034502238035202026,0.017380490899086,0.0005549516645260155,0.0026928267907351255,0.03940552845597267,0.03135642781853676,0.006313802674412727,0.9022960066795349
UgzpwkorcTQWVbtIP614AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,R34 PLSSSS,@spleefy4673,2025-01-24T19:02:26Z,1,0.2640809714794159,0.3232981264591217,0.6174846887588501,0.05921716243028641,0.008148656226694584,0.0020027928985655308,0.0022018265444785357,0.013087485916912556,0.8168056607246399,0.0827425941824913,0.07501097023487091
UgzcXPGmI1wwj7ro37h4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,GOD I LOVE THIS MOVIE!!!,@MrSeaborn1,2025-01-22T17:29:27Z,3,0.9550847411155701,0.9659038186073303,0.02327709272503853,0.010819094255566597,0.0034674196504056454,0.0013304584426805377,0.002775575267150998,0.31930363178253174,0.006812379229813814,0.01783280074596405,0.6484777331352234
UgyMHCPzGSV6abD94GB4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,,@JasonWoodsmall,2025-01-21T22:03:34Z,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UgzGa_7Mcp6qZy9A7EZ4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,"To be honest this movie is masterpiece 
Great work from Nolan 
 I have watched it many times 
Free streaming on castle app in all languages with subtitles ❤",@KhalidGulzarNaik,2025-01-20T13:34:06Z,3,0.9808829426765442,0.9831762313842773,0.014530547894537449,0.002293270081281662,0.004849987104535103,0.0020446584094315767,0.0009050617227330804,0.7771940231323242,0.13311360776424408,0.006069399882107973,0.07582315802574158
UgwtWBfsZrrOLenH0kd4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,SABIC#Inception .. ? ALL THAT MATTERED ...,@BINODINIMOHANTY-e5q,2025-01-18T07:44:27Z,0,0.13861361145973206,0.18730664253234863,0.7640002965927124,0.048693034797906876,0.0189479012042284,0.0036708801053464413,0.0032535549253225327,0.011768474243581295,0.8726724982261658,0.016024339944124222,0.07366231828927994
Ugyyvl9T-MEViGdEK8B4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,a freaking masterpiece is what this movie is,@angelamellark9599,2025-01-16T21:59:04Z,3,0.968297004699707,0.9758597016334534,0.016577623784542084,0.007562702521681786,0.11654599010944366,0.00759976077824831,0.006460878066718578,0.18675684928894043,0.027897115796804428,0.0067142597399652,0.6480251550674438
Ugxkq4kUxTxbJ8t3JIR4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,"Before you condemn Hiroshima and Nagasaki, remember Unit 731",@mrfreeman45,2025-01-16T14:21:03Z,5,-0.6677745580673218,0.01182175986468792,0.3085819482803345,0.6795963048934937,0.610819399356842,0.2142917662858963,0.038113243877887726,0.0020376485772430897,0.08777469396591187,0.03852443769574165,0.008438894525170326
UgwAANz4-29sRLw-C9d4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,usa wymyśliło atom .....nie do końca,@MateuszMati-z2t,2025-01-16T04:43:40Z,0,0.05116397514939308,0.10702978074550629,0.8371044993400574,0.055865805596113205,0.05442485585808754,0.02221343107521534,0.08822164684534073,0.122142493724823,0.4130348563194275,0.10472188889980316,0.1952408254146576
UgxNi3T3FjBqVk3WTKx4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,God Bless 🌈 💯 🙏 Empire of the Sun Gobeke TEPE GENESIS OF THE GODS 🙏,@LeeMcCabe-y4t,2025-01-13T12:21:35Z,0,0.9346164464950562,0.9391441345214844,0.05632825568318367,0.004527686629444361,0.0058219656348228455,0.001583331497386098,0.0014103017747402191,0.4657492935657501,0.05556296929717064,0.025493199005723,0.44437891244888306
Ugyzv-GFi-RoywxlcEp4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,Christopher langan also deserve one Biography movies,@yr_jinx98,2025-01-10T20:04:00Z,1,0.0773046463727951,0.14935347437858582,0.7785976529121399,0.07204882800579071,0.043292827904224396,0.009339784272015095,0.0010594298364594579,0.1453268975019455,0.6407693028450012,0.03854608163237572,0.12166564911603928
Ugxchf2zlwfllYz58lF4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,Forget talking in quotes they talk in prophecy 🗣️🙏🙏🙏🔥🔥🔥🔥,@alexandresousa690,2025-01-08T12:45:19Z,0,-0.09077531844377518,0.10140988975763321,0.7064049243927002,0.1921852082014084,0.030665135011076927,0.013860481791198254,0.12316158413887024,0.01204413641244173,0.7591550350189209,0.01996190845966339,0.041151706129312515
UgxFeP6nG5oM11oFOyp4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,0:11,@Scott-ff2oe,2025-01-08T02:16:52Z,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UgxJIshKkEZctef8HVx4AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,OMG.what a masterpiece movie,@farazbhat4471,2025-01-07T06:55:47Z,3,0.9576936960220337,0.967989981174469,0.02171376347541809,0.010296300984919071,0.0035305791534483433,0.001523969229310751,0.005946117918938398,0.01970234140753746,0.004607706796377897,0.0036223307251930237,0.9610670208930969
UgyORKAtHVAP_nPA_u94AaABAg,uYPbbksJxIg,Oppenheimer | New Trailer,Universal Pictures,It's a shame that this film was created in 2023 WITH NO DIVERSITY. There is not one major (leading or supporting) role in this film that is played by a person of color. I thought Hollywood was getting better. I guess not.,@gustavogomez8541,2025-01-06T07:12:01Z,1,-0.9055975079536438,0.007149998564273119,0.08010242879390717,0.9127475023269653,0.002934922929853201,0.012839484959840775,0.003798400517553091,0.012245985679328442,0.025259770452976227,0.1856222003698349,0.7572992444038391
